DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__EC3E4158F9774D857FC4367D34BD3C030F0647BF, StartTime=2015.09.21-13.20.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.975331ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3219, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_16AFDE0FF3D77B1C4D4AD1EFFB77D4E1, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.591152ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3220, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3219, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.467852ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_604, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_A0A2D11175D517A77BEA355FD2A59E8E, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.390876ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_605, CachedDataProbablyExists, Parent=DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_604, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.310473ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3221, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3219, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.512181ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_509, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_16AFDE0FF3D77B1C4D4AD1EFFB77D4E1, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.533711ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_510, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_16AFDE0FF3D77B1C4D4AD1EFFB77D4E1, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.464004ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_511, CachedDataProbablyExists, Parent=DDCTransactionId473D1A1F4F704D61170A9793FEC65863_510, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.370778ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3222, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_14507BF33AD195D606ECA387CEB720F5, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.254587ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3223, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3222, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.415251ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3224, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3222, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.242761ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_572, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_14507BF33AD195D606ECA387CEB720F5, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.445616ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3225, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_646EF6924628EF2BDD08F0584A33C3D7, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.362356ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3226, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3225, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.404987ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_573, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_14507BF33AD195D606ECA387CEB720F5, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.384890ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_574, CachedDataProbablyExists, Parent=DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_573, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.307057ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3227, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3225, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.332566ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3228, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_341E9F69A2B8DC8472F7930D99F9C8A7, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.345249ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_606, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_646EF6924628EF2BDD08F0584A33C3D7, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.460580ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3229, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3228, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.403706ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_607, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_646EF6924628EF2BDD08F0584A33C3D7, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.452887ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_608, CachedDataProbablyExists, Parent=DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_607, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.356235ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3230, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3228, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.312893ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_512, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_341E9F69A2B8DC8472F7930D99F9C8A7, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.422951ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3231, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_65F799C4C5B2849B50177D052AC377D8, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.519306ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3232, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3231, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.496075ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_513, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_341E9F69A2B8DC8472F7930D99F9C8A7, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.475124ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_514, CachedDataProbablyExists, Parent=DDCTransactionId473D1A1F4F704D61170A9793FEC65863_513, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.375479ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3233, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3231, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.414675ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_575, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_65F799C4C5B2849B50177D052AC377D8, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.547823ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_576, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_65F799C4C5B2849B50177D052AC377D8, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.533711ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_577, CachedDataProbablyExists, Parent=DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_576, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.435352ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3234, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_72BAC80BA6E6D41A6817C9878611A28E, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=2.676681ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3235, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3234, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.553813ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3236, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3234, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.385167ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_609, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_72BAC80BA6E6D41A6817C9878611A28E, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.914749ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3237, GetCachedData, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_7F8AD1C416AED7031E1356F1A0A86C3D, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=64618 bytes, Retrieved=true, Duration=3.755223ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3238, CachedDataProbablyExists, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3237, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.894222ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3239, GetCachedData, Parent=DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3237, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.384314ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_610, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_72BAC80BA6E6D41A6817C9878611A28E, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.573482ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_611, CachedDataProbablyExists, Parent=DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_610, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.487953ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_515, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_7F8AD1C416AED7031E1356F1A0A86C3D, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.574764ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_516, CachedDataProbablyExists, CacheKey=PhysXPC_FULL_5DF9E1AAB7CC4DCCB2965BA1A78DFE8_7F8AD1C416AED7031E1356F1A0A86C3D, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.618387ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_517, CachedDataProbablyExists, Parent=DDCTransactionId473D1A1F4F704D61170A9793FEC65863_516, StartTime=2015.09.21-13.21.15, FileDDCPath=C:/Users/Adam/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.521738ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_455, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/AntiAliasedTextMaterialTranslucent.uasset, FlushAsyncLoading=0.070136ms, FlushStreamingFunc=0.017107ms, BlockTillAllRequestsFinished=0.012401ms, ResetLoadersForSaveUnMarkAllObjects=0.913896ms, TagPackageExports=2.323013ms, BeginCacheForCookedPlatformData=0.043619ms, SerializeImports=3.184304ms, GatherLocalizableTextData=0.028227ms, MarkNames=0.073127ms, SerializeSummary=0.129152ms, SerializeNames=1.207266ms, SerializeGatherableTextData=0.026084ms, BuildExportMap=0.624802ms, SortExportsNonSeekfree=0.789020ms, SortExportsSeekfreeConstructor=0.049181ms, SortExportsSeekfreeInner=5.391847ms, SortExportsSeekfree=0.023521ms, BuildDependencyMap=0.061154ms, SerializeImportMap=0.019673ms, SerializeExportMap=0.018388ms, SerializeDependencyMap=0.010263ms, SerializeStringAssetReferenceMap=0.007272ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.079114ms, SerializeExports=2.639901ms, SerializeBulkData=0.055596ms, AsyncWrite=0.484530ms, UnaccountedTime=0.735991ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_456, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions03/Procedurals/ComputeFilterWidth.uasset, FlushAsyncLoading=0.078261ms, FlushStreamingFunc=0.014111ms, BlockTillAllRequestsFinished=0.012401ms, ResetLoadersForSaveUnMarkAllObjects=0.750959ms, TagPackageExports=0.415251ms, BeginCacheForCookedPlatformData=0.031222ms, SerializeImports=0.464857ms, GatherLocalizableTextData=0.018392ms, MarkNames=0.038058ms, SerializeSummary=0.036780ms, SerializeNames=0.168923ms, SerializeGatherableTextData=0.011973ms, BuildExportMap=0.328440ms, SortExportsNonSeekfree=0.247609ms, SortExportsSeekfreeConstructor=0.048753ms, SortExportsSeekfreeInner=1.595147ms, SortExportsSeekfree=0.023093ms, BuildDependencyMap=0.055168ms, SerializeImportMap=0.018816ms, SerializeExportMap=0.019245ms, SerializeDependencyMap=0.013683ms, SerializeStringAssetReferenceMap=0.009410ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.071846ms, SerializeExports=0.306629ms, SerializeBulkData=0.047896ms, AsyncWrite=0.401992ms, UnaccountedTime=0.665858ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdvBP/Materials/Car_blue.uasset, AllOfLoadPackage_Duration=0.180043ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000853ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.037633ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.384457ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.089806ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=29.474705ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_457, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdvBP/Materials/Car_blue.uasset, FlushAsyncLoading=0.077404ms, FlushStreamingFunc=0.018392ms, BlockTillAllRequestsFinished=0.013683ms, ResetLoadersForSaveUnMarkAllObjects=1.137987ms, TagPackageExports=1.683671ms, BeginCacheForCookedPlatformData=0.036351ms, SerializeImports=1.472410ms, GatherLocalizableTextData=0.019673ms, MarkNames=0.024375ms, SerializeSummary=0.036351ms, SerializeNames=0.275407ms, SerializeGatherableTextData=0.011120ms, BuildExportMap=0.067569ms, SortExportsNonSeekfree=0.032075ms, SortExportsSeekfreeConstructor=0.040624ms, SortExportsSeekfreeInner=10.109719ms, SortExportsSeekfree=0.032932ms, BuildDependencyMap=0.040628ms, SerializeImportMap=0.021383ms, SerializeExportMap=0.015825ms, SerializeDependencyMap=0.010263ms, SerializeStringAssetReferenceMap=0.010692ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.079114ms, SerializeExports=3.108185ms, SerializeBulkData=0.062436ms, AsyncWrite=0.571344ms, UnaccountedTime=0.767637ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/VehicleAdvBP/Materials/Black_Metal_Mat.uasset, AllOfLoadPackage_Duration=0.898499ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.001281ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016678ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.318173ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.053883ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.409782ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
SavePackageTransactionId5CCC3B0244C2CFFE13A7E1A1BCB8C353_458, Filename=C:/Users/Adam/Documents/Unreal Projects/SR2L/Saved/Cooked/WindowsNoEditor/SR2L/Content/VehicleAdvBP/Materials/Black_Metal_Mat.uasset, FlushAsyncLoading=0.216819ms, FlushStreamingFunc=0.016250ms, BlockTillAllRequestsFinished=0.014544ms, ResetLoadersForSaveUnMarkAllObjects=4.489072ms, TagPackageExports=0.051748ms, BeginCacheForCookedPlatformData=0.019245ms, SerializeImports=0.100926ms, GatherLocalizableTextData=0.012401ms, MarkNames=0.020526ms, SerializeSummary=0.034213ms, SerializeNames=0.139415ms, SerializeGatherableTextData=0.008982ms, BuildExportMap=0.049178ms, SortExportsNonSeekfree=0.017107ms, SortExportsSeekfreeConstructor=0.037208ms, SortExportsSeekfreeInner=1.392011ms, SortExportsSeekfree=0.017531ms, BuildDependencyMap=0.027798ms, SerializeImportMap=0.012401ms, SerializeExportMap=0.010263ms, SerializeDependencyMap=0.008982ms, SerializeStringAssetReferenceMap=0.008553ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.071418ms, SerializeExports=0.063721ms, SerializeBulkData=0.031218ms, AsyncWrite=0.271987ms, UnaccountedTime=0.621811ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
C:/Users/Adam/Documents/Unreal Projects/SR2L/Content/StarterContent/Textures/T_Water_M.uasset, AllOfLoadPackage_Duration=13.711005ms, AllOfLoadPackage_HitCount=94, ResolveRedirectors_Duration=0.038493ms, ResolveRedirectors_HitCount=94, CacheForCookedPlatformData_Duration=79.169702ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.361368ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.269853ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=22.035681ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId7C8B66274E50566AEC9E7C83618ED1C6_3240, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__ACD17FE81C8143861BF3B748D7C6A0EDFD87C14C, StartTime=2015.09.21-13.21.15, HierarchicalDDC, Duration=0.047043ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId473D1A1F4F704D61170A9793FEC65863_518, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__ACD17FE81C8143861BF3B748D7C6A0EDFD87C14C, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.573054ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionIdA467F74E4648EEB2EAC0A0920F182BB4_578, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__1E72758BC87DBF2830EE2836C33E2BFED7B6F6ED, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=70.146225ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_612, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__FA524488B3EC312004C0BE2E413E9813D5D8D415, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=17.339195ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
DDCTransactionId81C0D1C64FA088015EB572A96B0C5A1D_613, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E3259797443095CF30A4ACB1C16F9__2C08797C142B2FFFC7ABC32883820398B3CD8B2F, StartTime=2015.09.21-13.21.15, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=4.684940ms, RunGuid=RunIDD2BEC52D4E220D0AF9DD3EA578235DD0
